NO,WALLET_ID,USER_ID,PUBKEY,FEE,TX,PAY_GUBUN,PAY_STATE,COIN,COIN_ID,CONFIRM,REG_DATE,REG_USER,UP_DATE,UP_USER,USE_FLAG,END_FLAG
539,WL2020062500163,mjs004,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:24,mjs004,\n,\n,Y,1
540,WL2020062500021,mjs002,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:24,mjs002,\n,\n,Y,1
541,WL2020062500162,jych55,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:24,jych55,\n,\n,Y,1
542,WL2020062500161,jych54,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:24,jych54,\n,\n,Y,1
543,WL2020062500160,jych53,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:24,jych53,\n,\n,Y,1
544,WL2020062500159,jych52,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:24,jych52,\n,\n,Y,1
545,WL2020062500158,jych51,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:24,jych51,\n,\n,Y,1
546,WL2020062500157,jych50,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:24,jych50,\n,\n,Y,1
522,WL2020062500180,mjs021,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:24,mjs021,\n,\n,Y,1
523,WL2020062500179,mjs020,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978295,BTC,20,2020-06-25 21:24,mjs020,\n,\n,Y,1
524,WL2020062500178,mjs019,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:24,mjs019,\n,\n,Y,1
525,WL2020062500177,mjs018,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:24,mjs018,\n,\n,Y,1
526,WL2020062500176,mjs017,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:24,mjs017,\n,\n,Y,1
527,WL2020062500175,mjs016,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:24,mjs016,\n,\n,Y,1
528,WL2020062500174,mjs015,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:24,mjs015,\n,\n,Y,1
529,WL2020062500173,mjs014,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:24,mjs014,\n,\n,Y,1
530,WL2020062500172,mjs013,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:24,mjs013,\n,\n,Y,1
531,WL2020062500171,mjs012,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:24,mjs012,\n,\n,Y,1
532,WL2020062500170,mjs011,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:24,mjs011,\n,\n,Y,1
533,WL2020062500169,mjs010,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:24,mjs010,\n,\n,Y,1
534,WL2020062500168,mjs009,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:24,mjs009,\n,\n,Y,1
521,WL2020062300003,lja0001,bc1qgd4j3qh599hscwfqrddw0umvcld45nyzak4qtn,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 21:21,lja0001,2020-06-25 21:24,\n,Y,1
520,WL2020062300003,lja0001,bc1qgzd96eq3skcfa8ek3gpdkpkfd04kn5wqs3xld2,0,inner transaction,O,P,0.04978295,BTC,20,2020-06-25 21:20,lja0001,2020-06-25 21:24,\n,Y,1
519,WL2020062300003,lja0001,bc1qa928a9q9txa44krk5ummeuryq6f3nfms2pcf3t,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:20,lja0001,2020-06-25 21:24,\n,Y,1
518,WL2020062300003,lja0001,bc1qadkc86zcmdpzrmqnpuy6d9ay0jyydtnql2ll8w,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:19,lja0001,2020-06-25 21:24,\n,Y,1
517,WL2020062300003,lja0001,bc1qvdunnw9pu3rved0hqrtm7d49lv4tjz2dkd0dme,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:19,lja0001,2020-06-25 21:24,\n,Y,1
516,WL2020062300003,lja0001,bc1qre0dkf58xe6slukx4wwthjzp2ryteu70gvg284,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 21:18,lja0001,2020-06-25 21:24,\n,Y,1
515,WL2020062300003,lja0001,bc1qmvl3w99s7rxh2x9je0384sv59repkh7wwpmer4,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:17,lja0001,2020-06-25 21:24,\n,Y,1
514,WL2020062300003,lja0001,bc1q0h5nqkucytnnynh20vmez4n2syhkxm0termwvj,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 21:17,lja0001,2020-06-25 21:24,\n,Y,1
513,WL2020062300003,lja0001,bc1q6psgdf66wvs6us2vdvwx2x2sy0d2szvysu0mp4,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 21:16,lja0001,2020-06-25 21:24,\n,Y,1
512,WL2020062300003,lja0001,bc1q504x77zy8za0fvrn7jpzepwvtqlj54vmj66gyk,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:16,lja0001,2020-06-25 21:24,\n,Y,1
511,WL2020062300003,lja0001,bc1qn0hz63a6spq06pnxgyuqahns9fz99j94t339fp,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:15,lja0001,2020-06-25 21:24,\n,Y,1
510,WL2020062300003,lja0001,bc1q5uls0nhrgpe2crwd2tmw4var2e8pyewlnma7t9,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 21:15,lja0001,2020-06-25 21:24,\n,Y,1
509,WL2020062300003,lja0001,bc1qs45re7rf8yu2q24g57djn0d6umdq3hhjeh46w0,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:14,lja0001,2020-06-25 21:24,\n,Y,1
508,WL2020062300003,lja0001,bc1q992ex3f0pju2wapx0tzepl7dsx7g5dlwrfg7lf,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 21:13,lja0001,2020-06-25 21:24,\n,Y,1
507,WL2020062300003,lja0001,bc1qypzdu45s2tfz4xns649lvst8m6rmfq4wxsz2a4,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 21:12,lja0001,2020-06-25 21:24,\n,Y,1
506,WL2020062300003,lja0001,bc1ql20mm48l98e6hm99tgd9jmcsw55xv8ecj7ywd6,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:12,lja0001,2020-06-25 21:24,\n,Y,1
505,WL2020062300003,lja0001,bc1qunsyewlmgdnz4rechmw98z0xghknang99qlch4,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:11,lja0001,2020-06-25 21:24,\n,Y,1
504,WL2020062300003,lja0001,bc1qjvrdkjveat4upx7hy8jp9hl4v53l0jt2ssq8gy,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:10,lja0001,2020-06-25 21:24,\n,Y,1
503,WL2020062300003,lja0001,bc1q8k6xp9xmj9rdzlahmfdw9ygrsywmahyfcgjd3t,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:10,lja0001,2020-06-25 21:24,\n,Y,1
502,WL2020062300003,lja0001,bc1q8m70vnvqetwzln2k8r823nd8jjrmpsezp0pevj,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 21:09,lja0001,2020-06-25 21:24,\n,Y,1
501,WL2020062300003,lja0001,bc1qvp6a2vkkw749n5gdh0cuu2l7y8vgqsnutyrte0,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 21:09,lja0001,2020-06-25 21:24,\n,Y,1
500,WL2020062300003,lja0001,bc1qzjev8rad73c9jde4d4g504rytqgl8rywfnhjmg,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 21:08,lja0001,2020-06-25 21:24,\n,Y,1
499,WL2020062300003,lja0001,bc1qwqvn3r06tt7394yjkq6fwpsm3ta2grszy4w9d5,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:08,lja0001,2020-06-25 21:24,\n,Y,1
498,WL2020062300003,lja0001,bc1q0knv0449p4zgdngwdn4t8vtf0arnq92llxkcqr,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:07,lja0001,2020-06-25 21:24,\n,Y,1
497,WL2020062300003,lja0001,bc1qa06lrvxzhhctlzsujcv5n6r4z6yh4pk02x7f0t,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:06,lja0001,2020-06-25 21:24,\n,Y,1
472,WL2020062500156,jych49,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:02,jych49,\n,\n,Y,1
473,WL2020062500155,jych48,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:02,jych48,\n,\n,Y,1
474,WL2020062500154,jych47,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:02,jych47,\n,\n,Y,1
475,WL2020062500153,jych46,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:02,jych46,\n,\n,Y,1
476,WL2020062500152,jych45,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:02,jych45,\n,\n,Y,1
477,WL2020062500151,jych44,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:02,jych44,\n,\n,Y,1
478,WL2020062500150,jych43,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:02,jych43,\n,\n,Y,1
479,WL2020062500149,jych42,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:02,jych42,\n,\n,Y,1
480,WL2020062500148,jych41,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:02,jych41,\n,\n,Y,1
481,WL2020062500147,jych40,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:02,jych40,\n,\n,Y,1
482,WL2020062500146,jych39,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:02,jych39,\n,\n,Y,1
483,WL2020062500145,jych38,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:02,jych38,\n,\n,Y,1
484,WL2020062500144,jych37,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:02,jych37,\n,\n,Y,1
485,WL2020062500143,jych36,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:02,jych36,\n,\n,Y,1
486,WL2020062500142,jych35,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:02,jych35,\n,\n,Y,1
487,WL2020062500141,jych34,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:02,jych34,\n,\n,Y,1
488,WL2020062500140,jych33,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:02,jych33,\n,\n,Y,1
489,WL2020062500139,jych32,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:02,jych32,\n,\n,Y,1
490,WL2020062500138,jych31,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:02,jych31,\n,\n,Y,1
491,WL2020062500137,jych30,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:02,jych30,\n,\n,Y,1
492,WL2020062500136,jych29,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:02,jych29,\n,\n,Y,1
493,WL2020062500135,jych28,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:02,jych28,\n,\n,Y,1
494,WL2020062500134,jych27,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:02,jych27,\n,\n,Y,1
495,WL2020062500133,jych26,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 21:02,jych26,\n,\n,Y,1
496,WL2020062500132,jych25,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 21:02,jych25,\n,\n,Y,1
471,WL2020062300003,lja0001,bc1q067h34vz8a9svhx7pule56kzjcwxqtpg00ytya,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 21:01,lja0001,2020-06-25 21:02,\n,Y,1
470,WL2020062300003,lja0001,bc1qufnlcqpreetglqkcp9va83cjd0sps8dpasertz,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 21:01,lja0001,2020-06-25 21:02,\n,Y,1
469,WL2020062300003,lja0001,bc1q9ryq3kyjaqus5kallxe975pn7tp6ra8dsqxmhu,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 21:00,lja0001,2020-06-25 21:02,\n,Y,1
468,WL2020062300003,lja0001,bc1qgv62z7zv42d7xfqrac4pccltr9trm8gwlz3ruz,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 21:00,lja0001,2020-06-25 21:02,\n,Y,1
467,WL2020062300003,lja0001,bc1q5ujwzr4wyktg2g00525gzddkg6myh6mxrvqjmd,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:59,lja0001,2020-06-25 21:02,\n,Y,1
466,WL2020062300003,lja0001,bc1qn4d76hwcca75xp5etussmh9z48yyrumpkkfc98,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:59,lja0001,2020-06-25 21:02,\n,Y,1
465,WL2020062300003,lja0001,bc1qm8w6vxw7n7al5jckl6x2r9n49pa6gnutdk65se,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 20:58,lja0001,2020-06-25 21:02,\n,Y,1
464,WL2020062300003,lja0001,bc1qalzphkwlz6c37utzzzla09ulmzvw0hscuygv4f,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 20:58,lja0001,2020-06-25 21:02,\n,Y,1
463,WL2020062300003,lja0001,bc1qwu2vc9rvg0feml4f2n5cwpwzrmmw9vxnty2x28,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 20:57,lja0001,2020-06-25 21:02,\n,Y,1
462,WL2020062300003,lja0001,bc1qxl28st0xchy63ewvn9z6z66n7954lhtkc3a9ku,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:56,lja0001,2020-06-25 21:02,\n,Y,1
461,WL2020062300003,lja0001,bc1qcl8yz6ydhuxzu8d508q5jcxf9gvtgnhn97p94x,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:56,lja0001,2020-06-25 21:02,\n,Y,1
460,WL2020062300003,lja0001,bc1qaujywpmrgm9vg70ftn4z3v3nrfehycv3ee7gea,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:55,lja0001,2020-06-25 21:02,\n,Y,1
459,WL2020062300003,lja0001,bc1qtcq48p9hklxw6zqn24hj29e4s7sngn2w5x8aq8,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 20:52,lja0001,2020-06-25 21:02,\n,Y,1
458,WL2020062300003,lja0001,bc1qv3r3352zwm8fkd3ct5pcp6s64h9u5dqzzxg9ft,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 20:45,lja0001,2020-06-25 21:02,\n,Y,1
457,WL2020062300003,lja0001,bc1qf35j6p4kv6730r9zfe82ekeljrw68gc4ydwy53,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 20:44,lja0001,2020-06-25 21:02,\n,Y,1
456,WL2020062300003,lja0001,bc1q0fzvaat7fhhkhnkvgtk889rruvvztzhe7uzutg,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:43,lja0001,2020-06-25 21:02,\n,Y,1
455,WL2020062300003,lja0001,bc1qe5gr4pduvtatfturye4kuxlmfyyj5zu74kfakp,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:43,lja0001,2020-06-25 21:02,\n,Y,1
454,WL2020062300003,lja0001,bc1qycdwnf2sxdek82rgn25rxy3xg3nc9a4srcj68a,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:42,lja0001,2020-06-25 21:02,\n,Y,1
453,WL2020062300003,lja0001,bc1qmhga6yd5w8pe3lws7qypllzmlpz4a5epn42s0f,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 20:42,lja0001,2020-06-25 21:02,\n,Y,1
452,WL2020062300003,lja0001,bc1q2953vf5slarp7whfcgwxnxfg9w7cj0jgk4d45a,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 20:41,lja0001,2020-06-25 21:02,\n,Y,1
451,WL2020062300003,lja0001,bc1qjpmwcvuj2eyjm8k8gadqe2jktlkw6a0lj8yf3f,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 20:40,lja0001,2020-06-25 21:02,\n,Y,1
450,WL2020062300003,lja0001,bc1qd0fcc9v9tfej7qh2weg8a4h4ygw7gnq4vv4vwr,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:38,lja0001,2020-06-25 21:02,\n,Y,1
449,WL2020062300003,lja0001,bc1q2q0st59mvhlzpvydarqhmfdp2s06zwczl5kwkd,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:38,lja0001,2020-06-25 21:02,\n,Y,1
448,WL2020062300003,lja0001,bc1qyexcuel2w4c98tz7v0h5sehe03qcrpd5mgkpf2,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:37,lja0001,2020-06-25 21:02,\n,Y,1
447,WL2020062300003,lja0001,bc1qf0l59x0fjw4w347lnmcq0gesyc0v3s9rfykfdr,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 20:35,lja0001,2020-06-25 21:02,\n,Y,1
445,WL2020062300003,lja0001,bc1qclgl22f4dyqaj09f54deuyxxmynf2wumdezcta,0,inner transaction,I,P,0.07417594,BTC,20,2020-06-25 20:33,lja0001,\n,\n,Y,1
446,WL2020062500129,jych22,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:33,jych22,\n,\n,Y,1
444,WL2020062500130,jych23,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,O,P,0.07417594,BTC,20,2020-06-25 20:32,jych23,2020-06-25 20:33,\n,Y,1
443,WL2020062300003,lja0001,bc1qu5cplhqupa29re3gyk8cxequqmuz94ggkv70hg,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:30,lja0001,2020-06-25 20:33,\n,Y,1
428,WL2020062500122,jych15,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych15,\n,\n,Y,1
429,WL2020062500121,jych14,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych14,\n,\n,Y,1
430,WL2020062500120,jych13,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 20:25,jych13,\n,\n,Y,1
431,WL2020062500119,jych12,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 20:25,jych12,\n,\n,Y,1
432,WL2020062500118,jych11,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 20:25,jych11,\n,\n,Y,1
433,WL2020062500117,jych10,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych10,\n,\n,Y,1
434,WL2020062500116,jych9,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych9,\n,\n,Y,1
435,WL2020062500115,jych8,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych8,\n,\n,Y,1
436,WL2020062500114,jych7,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych7,\n,\n,Y,1
437,WL2020062500113,jych6,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych6,\n,\n,Y,1
438,WL2020062500112,jych5,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych5,\n,\n,Y,1
439,WL2020062500111,jych4,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych4,\n,\n,Y,1
440,WL2020062500110,jych3,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych3,\n,\n,Y,1
441,WL2020062500109,jych2,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych2,\n,\n,Y,1
442,WL2020062500108,jych1,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.31114973,BTC,20,2020-06-25 20:25,jych1,\n,\n,Y,1
420,WL2020062500131,jych24,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 20:25,jych24,\n,\n,Y,1
421,WL2020062500130,jych23,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych23,\n,\n,Y,1
422,WL2020062500128,jych21,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych21,\n,\n,Y,1
423,WL2020062500127,jych20,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych20,\n,\n,Y,1
424,WL2020062500126,jych19,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 20:25,jych19,\n,\n,Y,1
425,WL2020062500125,jych18,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 20:25,jych18,\n,\n,Y,1
426,WL2020062500124,jych17,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.04978395,BTC,20,2020-06-25 20:25,jych17,\n,\n,Y,1
427,WL2020062500123,jych16,bc1qch0t30q6d57qntz2d3pge6r3ncdy04dstvpptz,0,inner transaction,I,P,0.12445989,BTC,20,2020-06-25 20:25,jych16,\n,\n,Y,1
419,WL2020062300003,lja0001,bc1q8kmduc8mxtzw4jmtghzln4jsfgjgyu73pw64lc,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 20:23,lja0001,2020-06-25 20:25,\n,Y,1
418,WL2020062300003,lja0001,bc1qclgl22f4dyqaj09f54deuyxxmynf2wumdezcta,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:22,lja0001,2020-06-25 20:25,\n,Y,1
417,WL2020062300003,lja0001,bc1qunj4pvxc55f7vdac627pd5ar6v9yalyaf9v7x3,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:18,lja0001,2020-06-25 20:25,\n,Y,1
416,WL2020062300003,lja0001,bc1q5n2c0ggfxq3ne8ydsep4ufjc89pmlkymf8783r,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:17,lja0001,2020-06-25 20:25,\n,Y,1
415,WL2020062300003,lja0001,bc1qmkasl4w3nty2jm7lg8u6jqt0z56ffzedyezarr,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 20:16,lja0001,2020-06-25 20:25,\n,Y,1
414,WL2020062300003,lja0001,bc1qwl6acfclk8k93z5swahyvuupp6hqp4hskfvehl,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 20:16,lja0001,2020-06-25 20:25,\n,Y,1
413,WL2020062300003,lja0001,bc1qgze86yz6d36qhkp7rs6wyfxdkmrfl6awggh6fy,0,inner transaction,O,P,0.04978395,BTC,20,2020-06-25 20:15,lja0001,2020-06-25 20:25,\n,Y,1
412,WL2020062300003,lja0001,bc1qkpqa9xdu3rt53f8723lj5e8rlfp3kk4maq8s2j,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:15,lja0001,2020-06-25 20:25,\n,Y,1
411,WL2020062300003,lja0001,bc1qj8jhyhjsprmz4dna2ap33cqykw4pfcjrrzwq2q,0,inner transaction,O,P,0.12445989,BTC,20,2020-06-25 20:14,lja0001,2020-06-25 20:25,\n,Y,1
