"WALLET_HISTORY_SEQ","WALLET_ID","USER_ID","GUBUN","SORT","COIN_ID","AMOUNT","BALANCE","REASON","REASON_DETAIL","REG_DATE","REG_USER","UP_DATE","UP_USER","USE_FLAG"
"30104","WL2020111600020","kmr26731","O","1","HSS","15070","323.75744703","출금","출금신청","2020-12-03 00:23:57","kmr26731","2020-12-04 00:26:19","kmr26731","N"
"30103","WL2020111600030","kmr26730","I","1","HSS","10101.01010101","10177.0982513","송금","크립토출금요청","2020-12-03 00:22:39","kmr26730","2020-12-03 00:24:47","kmr26730","N"
"30102","WL2020111600020","kmr26731","I","1","HSS","14578.96941768","15393.75744704","송금","크립토출금요청","2020-12-03 00:22:10","kmr26731","2020-12-03 00:23:57","kmr26731","N"
"30101","WL2020112000008","pretty02","O","1","HSS","50070","130268.89022579","출금","출금신청","2020-12-03 00:15:54","pretty02","2020-12-05 03:19:47","pretty02","N"
"30100","WL2020111600024","pretty01","O","1","HSS","50070","135812.3147615","출금","출금신청","2020-12-03 00:14:30","pretty01","2020-12-06 09:59:46","pretty01","N"
"30099","WL2020111600006","hssgo10000","O","1","HSS","50070","71723.63907444","출금","출금신청","2020-12-03 00:12:44","hssgo10000","2020-12-06 09:58:15","hssgo10000","N"
"30098","WL2020111600004","good001","O","1","HSS","50070","40922.61848415","출금","출금신청","2020-12-03 00:10:04","good001","2020-12-06 09:57:03","good001","N"
"30097","WL2020111400006","value003","O","1","HSS","50070","81210.64317254","출금","출금신청","2020-12-03 00:09:13","value003","2020-12-06 09:56:03","value003","N"
"30096","WL2020112000008","pretty02","I","1","HSS","45121.95121951","180338.8902258","송금","크립토출금요청","2020-12-03 00:07:31","pretty02","2020-12-03 00:15:54","pretty02","N"
"30095","WL2020101500014","tophss","O","1","HSS","50070","31850.88082731","출금","출금신청","2020-12-03 00:02:39","tophss","2020-12-03 14:46:16","tophss","N"
"30094","WL2020071300561","again002","O","1","HSS","50070","8973.59858115","출금","출금신청","2020-12-03 00:00:09","again002","2020-12-07 13:24:44","again002","N"
"30093","WL2020071300617","blue001","O","1","HSS","50070","8974.66560549","출금","출금신청","2020-12-02 23:59:33","blue001","2020-12-07 13:24:44","blue001","N"
"30092","WL2020112900006","j8348","I","1","HSS","24489.79591837","24489.79591837","송금","크립토출금요청","2020-12-02 23:55:01","j8348","2020-12-06 10:05:58","j8348","N"
"30091","WL2020112000008","pretty02","I","1","HSS","45326.67876588","135216.93900629","송금","크립토출금요청","2020-12-02 23:50:30","pretty02","2020-12-03 00:07:31","pretty02","N"
"30090","WL2020111600024","pretty01","I","1","HSS","45326.67876588","185882.3147615","송금","크립토출금요청","2020-12-02 23:49:53","pretty01","2020-12-03 00:14:30","pretty01","N"
"30089","WL2020111600006","hssgo10000","I","1","HSS","28720.50816697","121793.63907444","송금","크립토출금요청","2020-12-02 23:49:04","hssgo10000","2020-12-03 00:12:44","hssgo10000","N"
"30088","WL2020111600004","good001","I","1","HSS","45326.67876588","90992.61848415","송금","크립토출금요청","2020-12-02 23:48:08","good001","2020-12-03 00:10:04","good001","N"
"30087","WL2020111400006","value003","I","1","HSS","44340.87882823","131280.64317254","송금","크립토출금요청","2020-12-02 23:44:55","value003","2020-12-03 00:09:13","value003","N"
"30086","WL2020112800002","hsskinghss","O","3","HSS","420000","580000","상품구매","상품구매","2020-12-02 23:41:57","hsskinghss","2020-12-03 21:34:57","hsskinghss","N"
"30085","WL2020092600004","bitmain","O","3","HSS","130000","1223955.51267207","상품구매","상품구매","2020-12-02 23:33:33","bitmain","2020-12-03 23:58:46","bitmain","N"
"30084","WL2020092600004","bitmain","I","6","HSS","8440.00000072","1353955.51267207","마이닝청산","마이닝청산","2020-12-02 23:33:32","bitmain","2020-12-02 23:33:33","bitmain","N"
"30083","WL2020092800002","hssrich","O","3","HSS","170000","3580851.09596254","상품구매","상품구매","2020-12-02 23:32:48","hssrich","2020-12-03 21:36:43","hssrich","N"
"30082","WL2020092800002","hssrich","I","6","HSS","12819.99999292","3750851.09596254","마이닝청산","마이닝청산","2020-12-02 23:32:48","hssrich","2020-12-02 23:32:48","hssrich","N"
"30080","WL2020112600014","hssgaza","I","6","HSS","2206.666668","2122653.33333499","마이닝청산","마이닝청산","2020-12-02 23:29:22","hssgaza","2020-12-02 23:29:22","hssgaza","N"
"30081","WL2020112600014","hssgaza","O","3","HSS","330000","1792653.33333499","상품구매","상품구매","2020-12-02 23:29:22","hssgaza","2020-12-03 21:34:24","hssgaza","N"
"30078","WL2020112500002","wjdehdals4672","I","6","HSS","2559.999998","2614499.99999599","마이닝청산","마이닝청산","2020-12-02 23:28:28","wjdehdals4672","2020-12-02 23:28:28","wjdehdals4672","N"
"30079","WL2020112500002","wjdehdals4672","O","3","HSS","230000","2384499.99999599","상품구매","상품구매","2020-12-02 23:28:28","wjdehdals4672","2020-12-06 08:12:50","wjdehdals4672","N"
"30077","WL2020092600008","Alexander","O","3","HSS","190000","1849693.33334111","상품구매","상품구매","2020-12-02 23:27:57","Alexander","2020-12-03 21:35:44","Alexander","N"
"30076","WL2020083100018","jkc0995","O","1","HSS","9070","278.89101597","출금","출금신청","2020-12-02 22:46:07","jkc0995","2020-12-03 14:46:16","jkc0995","N"
"30075","WL2020071300663","happy111","O","1","HSS","50070","54551.44678187","출금","출금신청","2020-12-02 22:30:07","happy111","2020-12-03 08:07:09","happy111","N"
"30074","WL2020071300649","goodhs1","O","1","HSS","50070","54462.16235309","출금","출금신청","2020-12-02 22:29:25","goodhs1","2020-12-03 08:05:09","goodhs1","N"
"30073","WL2020071301166","Playzzang","I","6","HSS","106.666667","4588.35488694","마이닝청산","마이닝청산","2020-12-02 22:01:20","Playzzang","2020-12-03 18:39:41","Playzzang","N"
"30072","WL2020071301100","paraok2","I","6","HSS","12600","101476.69699991","마이닝청산","마이닝청산","2020-12-02 21:11:26","paraok2","2020-12-07 19:29:19","paraok2","N"
"30071","WL2020080200004","sho1966","I","6","HSS","600","13246.66666637","마이닝청산","마이닝청산","2020-12-02 21:08:56","sho1966","2020-12-03 07:38:47","sho1966","N"
"30070","WL2020071301194","jyj9394","I","6","HSS","404.9999991","11582.99231843","마이닝청산","마이닝청산","2020-12-02 21:03:37","jyj9394","2020-12-05 17:06:42","jyj9394","N"
"30069","WL2020111600018","boss001","O","1","HSS","50070","256089.81515291","출금","출금신청","2020-12-02 20:53:16","boss001","2020-12-03 02:18:18","boss001","N"
"30066","WL2020071400126","park1215","I","6","HSS","20","9842.69292298","마이닝청산","마이닝청산","2020-12-02 20:24:54","park1215","2020-12-03 06:27:00","park1215","N"
"30065","WL2020081500014","khj01","O","1","HSS","10070","173721.47518904","출금","출금신청","2020-12-02 20:19:21","khj01",\n,\n,"Y"
"30064","WL2020081500014","khj01","O","1","HSS","40070","183791.47518905","출금","출금신청","2020-12-02 20:17:30","khj01","2020-12-02 20:19:21","khj01","N"
"30063","WL2020081500014","khj01","I","6","HSS","90","223861.47518905","마이닝청산","마이닝청산","2020-12-02 20:16:39","khj01","2020-12-02 20:17:30","khj01","N"
"30062","WL2020081300022","jhn01","O","1","HSS","50070","115262.26008538","출금","출금신청","2020-12-02 20:15:39","jhn01",\n,\n,"Y"
"30061","WL2020081300022","jhn01","I","6","HSS","100","165332.26008538","마이닝청산","마이닝청산","2020-12-02 20:14:53","jhn01","2020-12-02 20:15:39","jhn01","N"
"30060","WL2020120200002","protectm","O","3","HSS","52956.75198587","0.93101412","마이닝 해시파워 상품구매","마이닝 해시파워 상품구매","2020-12-02 20:09:56","protectm",\n,\n,"Y"
"30059","WL2020120200002","protectm","I","0","HSS","52957.683","52957.683","입금","0xd18e9dfe24b4f8997a48c50834dc181cc6f12d7e4ec9ad1485a1b9b7ff4f6793","2020-12-02 19:54:00","protectm","2020-12-02 20:09:56","protectm","N"
"30058","WL2020101500008","hss10000","O","1","HSS","10070","70655.04872732","출금","출금신청","2020-12-02 19:32:28","hss10000","2020-12-03 14:46:16","hss10000","N"
"30057","WL2020101500008","hss10000","O","1","HSS","20070","80725.04872732","출금","출금신청","2020-12-02 19:32:09","hss10000","2020-12-02 19:32:28","hss10000","N"
"30056","WL2020101500008","hss10000","O","1","HSS","20070","100795.04872732","출금","출금신청","2020-12-02 19:31:53","hss10000","2020-12-02 19:32:09","hss10000","N"
"30055","WL2020101500004","hss1000","O","1","HSS","10070","72364.08957387","출금","출금신청","2020-12-02 19:31:09","hss1000","2020-12-03 14:46:16","hss1000","N"
"30054","WL2020101500004","hss1000","O","1","HSS","20070","82434.08957387","출금","출금신청","2020-12-02 19:30:51","hss1000","2020-12-02 19:31:09","hss1000","N"
"30053","WL2020101500004","hss1000","O","1","HSS","20070","102504.08957387","출금","출금신청","2020-12-02 19:30:34","hss1000","2020-12-02 19:30:51","hss1000","N"
"30052","WL2020101500004","hss1000","I","6","HSS","200.0000004","122574.08957387","마이닝청산","마이닝청산","2020-12-02 19:30:20","hss1000","2020-12-02 19:30:34","hss1000","N"
"30051","WL2020101500006","hss5000","O","1","HSS","10070","70303.68392174","출금","출금신청","2020-12-02 19:30:00","hss5000","2020-12-03 14:46:16","hss5000","N"
"30050","WL2020101500006","hss5000","O","1","HSS","20070","80373.68392174","출금","출금신청","2020-12-02 19:29:40","hss5000","2020-12-02 19:30:00","hss5000","N"
"30049","WL2020101500006","hss5000","O","1","HSS","20070","100443.68392175","출금","출금신청","2020-12-02 19:29:20","hss5000","2020-12-02 19:29:40","hss5000","N"
"30048","WL2020073000014","cmk03","O","4","HSS","167298","0.89988516","차감","판매완료","2020-12-02 19:12:19","cmk03",\n,\n,"Y"
"30047","WL2020072800004","cmk02","O","4","HSS","157224","0.57629177","차감","판매완료","2020-12-02 19:11:58","cmk02",\n,\n,"Y"
"30046","WL2020072800002","cmk01","O","4","HSS","149630","0.63957341","차감","판매완료","2020-12-02 19:11:35","cmk01",\n,\n,"Y"
"30045","WL2020072500020","hsscmk","O","4","HSS","152218","0.84447919","차감","판매완료","2020-12-02 19:11:17","hsscmk",\n,\n,"Y"
"30044","WL2020071400038","sopi7799","I","6","HSS","3443.333328","19338.37331924","마이닝청산","마이닝청산","2020-12-02 18:51:23","sopi7799",\n,\n,"Y"
"30043","WL2020082300004","dasan8461","O","1","HSS","34770","268.72370719","출금","출금신청","2020-12-02 18:05:51","dasan8461",\n,\n,"Y"
"30042","WL2020071400030","dhleekazak62","I","6","HSS","279.99999996","1581.47619431","마이닝청산","마이닝청산","2020-12-02 18:05:18","dhleekazak62",\n,\n,"Y"
"30041","WL2020071301096","abulfayz7","I","6","HSS","46.6666666","6718.48345467","마이닝청산","마이닝청산","2020-12-02 17:55:35","abulfayz7","2020-12-03 15:31:46","abulfayz7","N"
"30040","WL2020112000002","lsj0027","O","1","HSS","25520","3.73207724","출금","출금신청","2020-12-02 17:47:24","lsj0027","2020-12-03 08:06:57","lsj0027","N"
"30039","WL2020112300002","lje8552","O","1","HSS","21270","9.41233803","출금","출금신청","2020-12-02 17:46:18","lje8552","2020-12-03 08:06:12","lje8552","N"
"30038","WL2020081700006","ygs2413","I","8","HSS","480","480.49554742","출금취소","출금취소","2020-12-02 17:16:11","ygs2413","2020-12-05 18:33:11","ygs2413","N"
"30037","WL2020081500008","lsw001","O","1","HSS","50070","13198.09814657","출금","출금신청","2020-12-02 17:04:57","lsw001","2020-12-03 08:06:17","lsw001","N"
"30036","WL2020081500008","lsw001","I","6","HSS","86.66666662","63268.09814657","마이닝청산","마이닝청산","2020-12-02 17:04:43","lsw001","2020-12-02 17:04:57","lsw001","N"
"30035","WL2020071300865","ljs36","I","6","HSS","13.33333332","347.54991285","마이닝청산","마이닝청산","2020-12-02 16:24:36","ljs36","2020-12-03 09:33:31","ljs36","N"
"30034","WL2020111600010","koreatop1","O","1","HSS","50070","106143.2069582","출금","출금신청","2020-12-02 16:15:55","koreatop1","2020-12-03 01:11:11","koreatop1","N"
"30033","WL2020071400203","cuy9223","I","8","BTC","0.00631931","0.00631931","출금취소","출금취소","2020-12-02 16:15:26","cuy9223","2020-12-08 07:21:54","cuy9223","N"
"30032","WL2020112500004","yk520059","I","1","HSS","10434.7826087","64935.12700729","송금","크립토출금요청","2020-12-02 15:50:01","yk520059","2020-12-03 00:24:34","yk520059","N"
"30031","WL2020071600006","shayir9090","I","6","HSS","256.6666669","1079.20000448","마이닝청산","마이닝청산","2020-12-02 15:38:05","shayir9090","2020-12-04 00:55:59","shayir9090","N"
"30030","WL2020081400022","lys001","I","6","HSS","98.33333328","11890.98239937","마이닝청산","마이닝청산","2020-12-02 15:11:17","lys001","2020-12-03 03:05:00","ADMIN","N"
"30029","WL2020111300024","lovevvip","I","6","HSS","466.66666732","3578.84410521","마이닝청산","마이닝청산","2020-12-02 15:05:54","lovevvip",\n,\n,"Y"
"30028","WL2020082500008","applle54","O","1","HSS","50070","385551.97016191","출금","출금신청","2020-12-02 15:02:34","applle54","2020-12-03 09:06:27","applle54","N"
"30027","WL2020082500006","applle53","O","1","HSS","50070","389632.43212448","출금","출금신청","2020-12-02 15:02:08","applle53","2020-12-03 09:06:03","applle53","N"
"30026","WL2020082500004","applle52","O","1","HSS","50070","389586.59129334","출금","출금신청","2020-12-02 15:01:44","applle52","2020-12-03 09:05:39","applle52","N"
"30025","WL2020082500002","applle51","O","1","HSS","50070","389453.38987627","출금","출금신청","2020-12-02 15:01:19","applle51","2020-12-03 09:05:14","applle51","N"
"30024","WL2020082600006","applle43","O","1","HSS","50070","379706.53196511","출금","출금신청","2020-12-02 15:00:47","applle43","2020-12-03 09:04:15","applle43","N"
"30023","WL2020082600004","applle42","O","1","HSS","50070","386292.56187162","출금","출금신청","2020-12-02 15:00:20","applle42","2020-12-03 09:03:51","applle42","N"
"30022","WL2020081600008","applle41","O","1","HSS","50070","339893.0758389","출금","출금신청","2020-12-02 14:59:52","applle41","2020-12-06 14:40:10","applle41","N"
"30021","WL2020081600006","applle40","O","1","HSS","37570","401769.45055066","출금","출금신청","2020-12-02 14:59:09","applle40","2020-12-03 09:01:52","applle40","N"
"30020","WL2020081600006","applle40","O","1","HSS","12570","439339.45055066","출금","출금신청","2020-12-02 14:58:45","applle40","2020-12-02 14:59:09","applle40","N"
"30019","WL2020081600004","applle39","O","1","HSS","50070","386851.70018417","출금","출금신청","2020-12-02 14:57:56","applle39","2020-12-03 09:03:00","applle39","N"
"30018","WL2020081500034","applle38","O","1","HSS","50070","369372.46677911","출금","출금신청","2020-12-02 14:57:06","applle38","2020-12-03 09:01:10","applle38","N"
"30017","WL2020081500032","applle37","O","1","HSS","50070","362787.73969814","출금","출금신청","2020-12-02 14:56:34","applle37","2020-12-03 09:00:29","applle37","N"
"30016","WL2020081400012","applle36","O","1","HSS","50070","361148.97502015","출금","출금신청","2020-12-02 14:56:08","applle36","2020-12-03 09:00:03","applle36","N"
"30015","WL2020081400006","applle35","O","1","HSS","50070","359815.58258059","출금","출금신청","2020-12-02 14:55:42","applle35","2020-12-03 08:59:33","applle35","N"
"30014","WL2020081300032","applle34","O","1","HSS","50070","369847.5161038","출금","출금신청","2020-12-02 14:55:08","applle34","2020-12-03 08:58:53","applle34","N"
"30013","WL2020081300018","applle33","O","1","HSS","50070","354653.21585075","출금","출금신청","2020-12-02 14:54:29","applle33","2020-12-03 08:58:14","applle33","N"
"30012","WL2020081300014","applle32","O","1","HSS","50070","354960.36281045","출금","출금신청","2020-12-02 14:53:44","applle32","2020-12-03 08:57:20","applle32","N"
"30011","WL2020081300012","applle31","O","1","HSS","50070","355049.84794139","출금","출금신청","2020-12-02 14:52:46","applle31","2020-12-03 08:56:28","applle31","N"
"30010","WL2020081100010","applle3","O","1","HSS","50070","333766.71301918","출금","출금신청","2020-12-02 14:52:14","applle3","2020-12-03 08:55:37","applle3","N"
"30009","WL2020081100008","applle2","O","1","HSS","50070","334914.58436406","출금","출금신청","2020-12-02 14:51:38","applle2","2020-12-03 08:55:06","applle2","N"
"30008","WL2020081100006","applle1","O","1","HSS","50070","335008.12809135","출금","출금신청","2020-12-02 14:51:11","applle1","2020-12-03 08:54:40","applle1","N"
"30007","WL2020081000020","applle","O","1","HSS","50070","334127.50517247","출금","출금신청","2020-12-02 14:50:45","applle","2020-12-03 08:54:11","applle","N"
"30006","WL2020081000022","teetime","O","1","HSS","50070","305398.49390616","출금","출금신청","2020-12-02 14:48:53","teetime","2020-12-03 08:53:42","teetime","N"
"30005","WL2020081100002","rumy3275","O","1","HSS","50070","315882.12557221","출금","출금신청","2020-12-02 14:48:22","rumy3275","2020-12-03 08:53:14","rumy3275","N"
"30004","WL2020081100004","henny","O","1","HSS","50070","314759.56052975","출금","출금신청","2020-12-02 14:47:52","henny","2020-12-03 08:52:47","henny","N"
"30003","WL2020081000018","goyoja","O","1","HSS","50070","315373.03494863","출금","출금신청","2020-12-02 14:47:23","goyoja","2020-12-03 08:49:55","goyoja","N"
"30002","WL2020071600036","Dastan032","I","6","HSS","570","4987.51299999","마이닝청산","마이닝청산","2020-12-02 14:47:04","Dastan032",\n,\n,"Y"
"30001","WL2020081000016","rudrud","O","1","HSS","50070","312594.39420624","출금","출금신청","2020-12-02 14:46:54","rudrud","2020-12-03 08:49:26","rudrud","N"
"30000","WL2020081000014","hssah","O","1","HSS","50070","145409.07557254","출금","출금신청","2020-12-02 14:46:23","hssah","2020-12-03 08:48:51","hssah","N"
"29997","WL2020081100020","ain3535","I","6","HSS","1190","407338.51278785","마이닝청산","마이닝청산","2020-12-02 14:40:17","ain3535","2020-12-05 20:47:24","ain3535","N"
"29990","WL2020071800004","kbh7238","I","6","HSS","2379.99999832","89981.55824633","마이닝청산","마이닝청산","2020-12-02 14:27:48","kbh7238","2020-12-04 22:24:08","kbh7238","N"
"29989","WL2020112000004","freedom","I","1","HSS","13520.63213345","129656.52497781","송금","크립토출금요청","2020-12-02 14:26:51","freedom","2020-12-03 08:23:11","freedom","N"
"29988","WL2020071400156","poon5749","O","1","HSS","3070","9.39363119","출금","출금신청","2020-12-02 14:26:08","poon5749",\n,\n,"Y"
"29987","WL2020111600010","koreatop1","I","1","HSS","18453.42706503","156213.2069582","송금","크립토출금요청","2020-12-02 14:25:45","koreatop1","2020-12-02 16:15:55","koreatop1","N"
"29986","WL2020071400156","poon5749","I","6","HSS","53.3333334","3079.39363119","마이닝청산","마이닝청산","2020-12-02 14:18:34","poon5749","2020-12-02 14:26:08","poon5749","N"
"29984","WL2020073100004","good7","O","1","HSS","50070","1335.48936167","출금","출금신청","2020-12-02 14:06:39","good7","2020-12-03 13:49:06","good7","N"
"29980","WL2020071400192","cey3301","I","6","HSS","320","459.78046997","마이닝청산","마이닝청산","2020-12-02 14:00:28","cey3301",\n,\n,"Y"
"29967","WL2020071500018","sshh2019","I","6","HSS","46.66666666","633.35901988","마이닝청산","마이닝청산","2020-12-02 13:26:51","sshh2019","2020-12-03 03:04:36","sshh2019","N"
"29950","WL2020080700050","king11","I","2","HSS","26667.0943608","63583.97905339","입금","USD 상품 전송","2020-12-02 13:01:05","king11","2020-12-06 12:40:53","king11","N"
"29958","WL2020082600002","ain1111","I","2","HSS","8873.11446317","107736.90722927","입금","USD 상품 전송","2020-12-02 13:01:05","ain1111",\n,\n,"N"
"29960","WL2020091600004","sho1967","I","2","HSS","8896.79715301","8913.66407848","입금","USD 상품 전송","2020-12-02 13:01:05","sho1967","2020-12-03 14:46:16","sho1967","N"
"29953","WL2020083100030","gongdong7","I","2","HSS","18323.40815391","539929.01263092","입금","USD 상품 전송","2020-12-02 13:01:05","gongdong7","2020-12-03 14:46:16","gongdong7","N"
"29951","WL2020080700046","victoria22","I","2","HSS","26671.84156456","62870.88793021","입금","USD 상품 전송","2020-12-02 13:01:05","victoria22","2020-12-06 12:39:04","victoria22","N"
"29955","WL2020082900004","gongdong6","I","2","HSS","18323.40815391","547538.24559386","입금","USD 상품 전송","2020-12-02 13:01:05","gongdong6","2020-12-03 14:10:24","gongdong6","N"
"29957","WL2020082600008","ain2222","I","2","HSS","18625.27716186","103320.4986211","입금","USD 상품 전송","2020-12-02 13:01:05","ain2222",\n,\n,"N"
"29954","WL2020071300663","happy111","I","2","HSS","26684.0802579","104621.44678187","입금","USD 상품 전송","2020-12-02 13:01:05","happy111","2020-12-02 22:30:07","happy111","N"
"29961","WL2020082300004","dasan8461","I","2","HSS","25967.87556283","35038.72370719","입금","USD 상품 전송","2020-12-02 13:01:05","dasan8461","2020-12-02 18:05:51","dasan8461","N"
"29959","WL2020083100016","collaboration0831","I","2","HSS","8873.11446317","278753.6374163","입금","USD 상품 전송","2020-12-02 13:01:05","collaboration0831","2020-12-03 08:07:39","collaboration0831","N"
"29952","WL2020083000012","jhn02","I","2","HSS","18315.018315","480139.36862249","입금","USD 상품 전송","2020-12-02 13:01:05","jhn02","2020-12-03 14:46:16","jhn02","N"
"29956","WL2020071300649","goodhs1","I","2","HSS","26671.86227197","104532.16235309","입금","USD 상품 전송","2020-12-02 13:01:05","goodhs1","2020-12-02 22:29:25","goodhs1","N"
"29948","WL2020071300617","blue001","I","2","HSS","17765.49486596","59044.6656055","입금","USD 상품 전송","2020-12-02 13:01:04","blue001",\n,\n,"N"
"29945","WL2020101000002","gogohss","I","2","HSS","26706.36738433","142362.68365368","입금","USD 상품 전송","2020-12-02 13:01:04","gogohss","2020-12-03 13:29:10","gogohss","N"
"29943","WL2020090100004","iyt7162","I","2","HSS","24261.13806793","450534.64981388","입금","USD 상품 전송","2020-12-02 13:01:04","iyt7162","2020-12-03 18:50:57","iyt7162","N"
"29938","WL2020083100016","collaboration0831","I","2","HSS","8787.34622144","269880.52295313","입금","USD 상품 전송","2020-12-02 13:01:04","collaboration0831","2020-12-02 13:01:05","collaboration0831","N"
"29947","WL2020083100018","jkc0995","I","2","HSS","8849.55752212","9348.89101598","입금","USD 상품 전송","2020-12-02 13:01:04","jkc0995","2020-12-02 22:46:07","jkc0995","N"
"29946","WL2020082300008","hjs6352","I","2","HSS","35398.23008849","421595.29269909","입금","USD 상품 전송","2020-12-02 13:01:04","hjs6352","2020-12-07 20:28:14","hjs6352","N"
"29942","WL2020082300004","dasan8461","I","2","HSS","8584.2200428","9070.84814436","입금","USD 상품 전송","2020-12-02 13:01:04","dasan8461","2020-12-02 13:01:05","dasan8461","N"
"29940","WL2020073100004","good7","I","2","HSS","51405.32935465","51405.48936168","입금","USD 상품 전송","2020-12-02 13:01:04","good7","2020-12-02 14:06:39","good7","N"
"29941","WL2020082300010","joh1151","I","2","HSS","17100.93584864","28001.28080141","입금","USD 상품 전송","2020-12-02 13:01:04","joh1151","2020-12-07 13:24:43","joh1151","N"
"29944","WL2020102100002","won007","I","2","HSS","60053.02695536","60169.19593261","입금","USD 상품 전송","2020-12-02 13:01:04","won007","2020-12-03 13:31:50","won007","N"
"29937","WL2020082900004","gongdong6","I","2","HSS","8802.8169014","529214.83743996","입금","USD 상품 전송","2020-12-02 13:01:04","gongdong6","2020-12-02 13:01:05","gongdong6","N"
"29949","WL2020071300561","again002","I","2","HSS","17765.49560338","59043.59858116","입금","USD 상품 전송","2020-12-02 13:01:04","again002",\n,\n,"N"
"29939","WL2020081800014","coco23","I","2","HSS","76961.81985292","324764.93534615","입금","USD 상품 전송","2020-12-02 13:01:04","coco23","2020-12-03 01:23:17","coco23","N"
"29925","WL2020083100016","collaboration0831","O","1","HSS","50070","261093.1767317","출금","출금신청","2020-12-02 12:29:21","collaboration0831","2020-12-02 13:01:04","collaboration0831","N"
"29924","WL2020081500022","Collaboration0816","O","1","HSS","50070","302491.56393184","출금","출금신청","2020-12-02 12:27:44","Collaboration0816","2020-12-03 08:06:06","Collaboration0816","N"
"29922","WL2020071301152","bbc2580","O","1","HSS","50070","19277.47952984","출금","출금신청","2020-12-02 11:44:11","bbc2580",\n,\n,"N"
"29921","WL2020071301152","bbc2580","I","6","HSS","5199.99999","69347.47952985","마이닝청산","마이닝청산","2020-12-02 11:41:38","bbc2580","2020-12-02 11:44:11","bbc2580","N"
"29918","WL2020111600036","asd002","O","1","HSS","10591","0.82736719","출금","출금신청","2020-12-02 11:33:03","asd002","2020-12-03 00:33:53","asd002","N"
"29917","WL2020111600032","asd001","O","1","HSS","12693","0.39387028","출금","출금신청","2020-12-02 11:32:10","asd001","2020-12-03 00:33:25","asd001","N"
"29911","WL2020071301238","tau1031","I","6","HSS","50","5204.96955752","마이닝청산","마이닝청산","2020-12-02 11:12:00","tau1031",\n,\n,"Y"
"29909","WL2020080500004","ccc5150","O","1","HSS","14222","0.74852393","출금","출금신청","2020-12-02 10:57:02","ccc5150","2020-12-03 16:48:11","ccc5150","N"
"29908","WL2020080500004","ccc5150","I","6","HSS","886.6666669","14222.74852393","마이닝청산","마이닝청산","2020-12-02 10:53:01","ccc5150","2020-12-02 10:57:02","ccc5150","N"
"29907","WL2020071400336","kw7nah","I","6","HSS","340.00000098","1696.40258889","마이닝청산","마이닝청산","2020-12-02 10:20:33","kw7nah",\n,\n,"Y"
"29904","WL2020081400024","rkj2318","I","6","HSS","90","2010","마이닝청산","마이닝청산","2020-12-02 09:49:05","rkj2318","2020-12-03 09:23:11","rkj2318","N"
"29903","WL2020071400064","lickysixx","I","6","HSS","346.6666671","1130.02729795","마이닝청산","마이닝청산","2020-12-02 09:46:26","lickysixx","2020-12-03 15:44:15","lickysixx","N"
"29902","WL2020081000008","wh0dnjs","I","6","HSS","1653.33333202","2922.03099268","마이닝청산","마이닝청산","2020-12-02 09:45:04","wh0dnjs","2020-12-03 09:21:27","wh0dnjs","N"
"29901","WL2020111600028","swh8880","I","1","HSS","10572.68722467","153886.84115696","송금","크립토출금요청","2020-12-02 09:24:39","swh8880","2020-12-03 10:21:10","swh8880","N"
"29900","WL2020112600006","vishops1","I","1","HSS","10577.34684883","53877.74296228","송금","크립토출금요청","2020-12-02 09:13:13","vishops1","2020-12-03 07:25:12","vishops1","N"
"29899","WL2020112600004","vishops","I","1","HSS","12692.8162186","64665.26696384","송금","크립토출금요청","2020-12-02 09:12:36","vishops","2020-12-03 07:24:31","vishops","N"
"29898","WL2020111600018","boss001","I","1","HSS","20978.40458352","306159.81515291","송금","크립토출금요청","2020-12-02 08:31:36","boss001","2020-12-02 20:53:16","boss001","N"
"29897","WL2020111600020","kmr26731","O","1","HSS","47070","814.78802936","출금","출금신청","2020-12-02 08:21:01","kmr26731","2020-12-03 00:22:10","kmr26731","N"
"29896","WL2020111600030","kmr26730","O","1","HSS","22070","76.08815029","출금","출금신청","2020-12-02 08:20:14","kmr26730","2020-12-03 00:22:39","kmr26730","N"
"29895","WL2020111600020","kmr26731","I","1","HSS","15343.91534392","47884.78802936","송금","크립토출금요청","2020-12-02 08:19:11","kmr26731","2020-12-02 08:21:01","kmr26731","N"
"29894","WL2020111600030","kmr26730","I","1","HSS","10582.01058201","22146.08815029","송금","크립토출금요청","2020-12-02 08:18:40","kmr26730","2020-12-02 08:20:14","kmr26730","N"
"29893","WL2020111600036","asd002","I","1","HSS","10591.35039718","10591.82736719","송금","크립토출금요청","2020-12-02 08:18:36","asd002","2020-12-02 11:33:03","asd002","N"
"29892","WL2020111600032","asd001","I","1","HSS","12692.8162186","12693.39387029","송금","크립토출금요청","2020-12-02 08:18:06","asd001","2020-12-02 11:32:10","asd001","N"
"29891","WL2020112000002","lsj0027","I","1","HSS","12704.01411557","25523.73207724","송금","크립토출금요청","2020-12-02 08:08:03","lsj0027","2020-12-02 17:47:24","lsj0027","N"
"29890","WL2020112300002","lje8552","I","1","HSS","10596.02649007","21279.41233803","송금","크립토출금요청","2020-12-02 08:07:10","lje8552","2020-12-02 17:46:18","lje8552","N"
"29889","WL2020090100004","iyt7162","I","6","HSS","5193.33332624","426273.51174595","마이닝청산","마이닝청산","2020-12-02 07:59:53","iyt7162","2020-12-02 13:01:04","iyt7162","N"
