"PT_CODE","USER_ID","PRODUCT_CD","PRODUCT_TYPE","PRODUCT_STATE","PRODUCT_THS","AP_DATE","GD_DATE","ST_COIN","CRT_USD","AUTO_SHIP","REG_DATE","REG_USER","UP_DATE","UP_USER","USE_FLAG"
"PT2020062500218","grace02","PDT01","M","G","8","2020-06-27 00:58:28","2020-07-04 00:58:28","0.04978395","480","N","2020-06-25 13:53:51","grace02","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500217","grace01","PDT01","M","G","8","2020-06-27 00:58:20","2020-07-04 00:58:20","0.04978395","480","N","2020-06-25 13:53:29","grace01","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500216","damo88","PDT01","M","G","8","2020-06-27 00:52:34","2020-07-04 00:52:34","0.04978395","480","N","2020-06-25 13:53:08","damo88","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500215","damo77","PDT01","M","G","8","2020-06-27 00:52:26","2020-07-04 00:52:26","0.04978395","480","N","2020-06-25 13:52:55","damo77","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500214","you888","PDT01","M","G","8","2020-06-27 00:46:57","2020-07-04 00:46:57","0.04978395","480","N","2020-06-25 13:52:37","you888","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500213","you777","PDT01","M","G","8","2020-06-27 00:46:47","2020-07-04 00:46:47","0.04978395","480","N","2020-06-25 13:52:17","you777","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500212","ju888","PDT02","M","G","20","2020-06-27 00:42:19","2020-07-04 00:42:19","0.12445989","1200","N","2020-06-25 13:51:56","ju888","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500211","ju777","PDT02","M","G","20","2020-06-27 00:42:11","2020-07-04 00:42:11","0.12445989","1200","N","2020-06-25 13:51:38","ju777","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500210","kkk88","PDT02","M","G","20","2020-06-27 00:38:09","2020-07-04 00:38:09","0.12445989","1200","N","2020-06-25 13:51:16","kkk88","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500209","kkk77","PDT02","M","G","20","2020-06-27 00:37:58","2020-07-04 00:37:58","0.12445989","1200","N","2020-06-25 13:51:00","kkk77","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500208","gong88","PDT02","M","G","20","2020-06-27 00:34:14","2020-07-04 00:34:14","0.12445989","1200","N","2020-06-25 13:50:43","gong88","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500207","gong77","PDT02","M","G","20","2020-06-27 00:34:03","2020-07-04 00:34:03","0.12445989","1200","N","2020-06-25 13:50:25","gong77","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500206","soso555","PDT02","M","G","20","2020-06-27 00:25:23","2020-07-04 00:25:23","0.12445989","1200","N","2020-06-25 13:50:04","soso555","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500205","lion0001","PDT01","M","G","8","2020-06-27 00:15:45","2020-07-04 00:15:45","0.04978395","480","N","2020-06-25 13:49:44","lion0001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500204","you1004","PDT01","M","G","8","2020-06-26 23:43:26","2020-07-03 23:43:26","0.04978395","480","N","2020-06-25 13:49:19","you1004","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500203","angel1004","PDT01","M","G","8","2020-06-26 23:37:55","2020-07-03 23:37:55","0.04978395","480","N","2020-06-25 13:48:57","angel1004","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500202","angel001","PDT01","M","G","8","2020-06-26 23:29:52","2020-07-03 23:29:52","0.04978395","480","N","2020-06-25 13:48:29","angel001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500201","grace88","PDT01","M","G","8","2020-06-27 00:58:08","2020-07-04 00:58:08","0.04978395","480","N","2020-06-25 13:23:12","grace88","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500200","grace77","PDT01","M","G","8","2020-06-27 00:58:01","2020-07-04 00:58:01","0.04978395","480","N","2020-06-25 13:22:57","grace77","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500199","coco88","PDT01","M","G","8","2020-06-27 00:52:09","2020-07-04 00:52:09","0.04978395","480","N","2020-06-25 13:22:31","coco88","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500198","coco77","PDT01","M","G","8","2020-06-27 00:52:02","2020-07-04 00:52:02","0.04978395","480","N","2020-06-25 13:22:13","coco77","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500197","bbb88","PDT01","M","G","8","2020-06-27 00:46:33","2020-07-04 00:46:33","0.04978395","480","N","2020-06-25 13:21:51","bbb88","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500196","bbb77","PDT01","M","G","8","2020-06-27 00:46:23","2020-07-04 00:46:23","0.04978395","480","N","2020-06-25 13:21:32","bbb77","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500195","hong88","PDT02","M","G","20","2020-06-27 00:41:57","2020-07-04 00:41:57","0.12445989","1200","N","2020-06-25 13:21:08","hong88","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500194","hong77","PDT02","M","G","20","2020-06-27 00:41:50","2020-07-04 00:41:50","0.12445989","1200","N","2020-06-25 13:20:53","hong77","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500193","young88","PDT02","M","G","20","2020-06-27 00:37:45","2020-07-04 00:37:45","0.12445989","1200","N","2020-06-25 13:19:58","young88","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500192","young77","PDT02","M","G","20","2020-06-27 00:37:33","2020-07-04 00:37:33","0.12445989","1200","N","2020-06-25 13:19:33","young77","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500191","hello88","PDT02","M","G","20","2020-06-27 00:33:47","2020-07-04 00:33:47","0.12445989","1200","N","2020-06-25 13:18:46","hello88","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500190","hello77","PDT02","M","G","20","2020-06-27 00:33:38","2020-07-04 00:33:38","0.12445989","1200","N","2020-06-25 13:18:15","hello77","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500189","soso777","PDT02","M","G","20","2020-06-27 00:25:13","2020-07-04 00:25:13","0.12445989","1200","N","2020-06-25 13:17:31","soso777","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500188","ljs36","PDT02","M","G","20","2020-06-27 00:48:26","2020-07-04 00:48:26","0.12445989","1200","N","2020-06-25 13:08:50","ljs36","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500187","yk18242","PDT02","M","G","20","2020-06-27 00:53:43","2020-07-04 00:53:43","0.12445989","1200","N","2020-06-25 13:08:22","yk18242","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500186","lso6123","PDT02","M","G","20","2020-06-27 01:29:54","2020-07-04 01:29:54","0.12445989","1200","N","2020-06-25 13:05:54","lso6123","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500185","lb8891","PDT02","M","G","20","2020-06-27 00:43:17","2020-07-04 00:43:17","0.12445989","1200","N","2020-06-25 12:51:40","lb8891","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500184","njs31025","PDT01","M","G","8","2020-06-27 00:59:31","2020-07-04 00:59:31","0.04978395","480","N","2020-06-25 12:49:45","njs31025","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500183","njs31024","PDT01","M","G","8","2020-06-27 00:59:24","2020-07-04 00:59:24","0.04978395","480","N","2020-06-25 12:49:13","njs31024","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500182","njs31023","PDT01","M","G","8","2020-06-27 00:59:16","2020-07-04 00:59:16","0.04978395","480","N","2020-06-25 12:48:24","njs31023","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500181","woopure","PDT03","M","G","50","2020-06-26 18:34:53","2020-07-03 18:34:53","0.31114973","3000","N","2020-06-25 12:22:15","woopure","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500180","lucky001","PDT01","M","G","8","2020-06-27 00:10:30","2020-07-04 00:10:30","0.04978395","480","N","2020-06-25 12:01:31","lucky001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500179","sun007","PDT01","M","G","8","2020-06-26 23:43:13","2020-07-03 23:43:13","0.04978395","480","N","2020-06-25 12:00:59","sun007","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500178","pure01","PDT01","M","G","8","2020-06-26 23:37:38","2020-07-03 23:37:38","0.04978395","480","N","2020-06-25 12:00:32","pure01","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500177","pure00a","PDT01","M","G","8","2020-06-26 23:27:45","2020-07-03 23:27:45","0.04978395","480","N","2020-06-25 12:00:02","pure00a","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500176","snow002","PDT01","M","G","8","2020-06-27 01:05:17","2020-07-04 01:05:17","0.04978395","480","N","2020-06-25 11:59:03","snow002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500175","snow001","PDT01","M","G","8","2020-06-27 01:05:10","2020-07-04 01:05:10","0.04978395","480","N","2020-06-25 11:58:27","snow001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500174","snow02","PDT01","M","G","8","2020-06-27 01:03:12","2020-07-04 01:03:12","0.04978395","480","N","2020-06-25 11:57:39","snow02","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500173","lucid002","PDT01","M","G","8","2020-06-27 00:57:45","2020-07-04 00:57:45","0.04978395","480","N","2020-06-25 11:56:47","lucid002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500172","snow01","PDT01","M","G","8","2020-06-27 01:03:04","2020-07-04 01:03:04","0.04978395","480","N","2020-06-25 11:55:50","snow01","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500171","lucid001","PDT01","M","G","8","2020-06-27 00:57:38","2020-07-04 00:57:38","0.04978395","480","N","2020-06-25 11:54:56","lucid001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500170","shine002","PDT02","M","G","20","2020-06-27 00:51:46","2020-07-04 00:51:46","0.12445989","1200","N","2020-06-25 11:54:07","shine002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500169","shine001","PDT02","M","G","20","2020-06-27 00:51:36","2020-07-04 00:51:36","0.12445989","1200","N","2020-06-25 11:53:10","shine001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500168","again002","PDT02","M","G","20","2020-06-27 00:46:11","2020-07-04 00:46:11","0.12445989","1200","N","2020-06-25 11:52:19","again002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500167","again001","PDT02","M","G","20","2020-06-27 00:45:58","2020-07-04 00:45:58","0.12445989","1200","N","2020-06-25 11:51:21","again001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500166","blue002","PDT02","M","G","20","2020-06-27 00:41:37","2020-07-04 00:41:37","0.12445989","1200","N","2020-06-25 11:50:26","blue002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500165","blue001","PDT02","M","G","20","2020-06-27 00:41:27","2020-07-04 00:41:27","0.12445989","1200","N","2020-06-25 11:49:08","blue001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500164","victoria","PDT02","M","G","20","2020-06-27 00:37:19","2020-07-04 00:37:19","0.12445989","1200","N","2020-06-25 11:48:20","victoria","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500163","jakeyun0305","PDT03","M","G","50","2020-06-26 18:37:18","2020-07-03 18:37:18","0.31114973","3000","N","2020-06-25 08:41:30","jakeyun0305","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500162","pshss001","PDT03","M","G","50","2020-06-26 18:19:30","2020-07-03 18:19:30","0.31114973","3000","N","2020-06-25 08:39:35","pshss001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500161","kmj001","PDT02","M","G","20","2020-06-27 00:30:25","2020-07-04 00:30:25","0.12445989","1200","N","2020-06-25 04:06:34","kmj001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500160","ljy6680","PDT01","M","G","8","2020-06-27 00:22:51","2020-07-04 00:22:51","0.04978395","480","N","2020-06-25 04:04:11","ljy6680","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500159","ljy6680","PDT01","M","G","8","2020-06-27 00:22:52","2020-07-04 00:22:52","0.04978395","480","N","2020-06-25 04:04:10","ljy6680","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500158","ljy6680","PDT01","M","G","8","2020-06-27 00:22:51","2020-07-04 00:22:51","0.04978395","480","N","2020-06-25 04:04:10","ljy6680","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500157","ljy6680","PDT01","M","G","8","2020-06-27 00:22:51","2020-07-04 00:22:51","0.04978395","480","N","2020-06-25 04:04:10","ljy6680","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500156","ljy6680","PDT02","M","G","20","2020-06-27 00:22:52","2020-07-04 00:22:52","0.12445989","1200","N","2020-06-25 04:04:07","ljy6680","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500155","lym4010","PDT02","M","G","20","2020-06-26 23:55:21","2020-07-03 23:55:21","0.12445989","1200","N","2020-06-25 04:03:12","lym4010","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500154","bj1026","PDT01","M","G","8","2020-06-27 00:22:23","2020-07-04 00:22:23","0.04978395","480","N","2020-06-25 04:02:07","bj1026","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500153","pms5211","PDT01","M","G","8","2020-06-27 00:36:48","2020-07-04 00:36:48","0.04978395","480","N","2020-06-25 04:00:42","pms5211","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500152","pms5211","PDT01","M","G","8","2020-06-27 00:36:48","2020-07-04 00:36:48","0.04978395","480","N","2020-06-25 04:00:42","pms5211","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500151","pms5211","PDT01","M","G","8","2020-06-27 00:36:47","2020-07-04 00:36:47","0.04978395","480","N","2020-06-25 04:00:42","pms5211","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500150","pms5211","PDT01","M","G","8","2020-06-27 00:36:47","2020-07-04 00:36:47","0.04978395","480","N","2020-06-25 04:00:42","pms5211","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500149","pms5211","PDT02","M","G","20","2020-06-27 00:36:48","2020-07-04 00:36:48","0.12445989","1200","N","2020-06-25 04:00:38","pms5211","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500148","kmc000","PDT02","M","G","20","2020-06-27 00:31:15","2020-07-04 00:31:15","0.12445989","1200","N","2020-06-25 03:59:33","kmc000","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500147","kdwkdw","PDT02","M","G","20","2020-06-27 00:21:51","2020-07-04 00:21:51","0.12445989","1200","N","2020-06-25 03:58:49","kdwkdw","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500146","yhjyhj","PDT01","M","G","8","2020-06-26 23:55:04","2020-07-03 23:55:04","0.04978395","480","N","2020-06-25 03:57:48","yhjyhj","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500145","yhjyhj","PDT01","M","G","8","2020-06-26 23:55:04","2020-07-03 23:55:04","0.04978395","480","N","2020-06-25 03:57:47","yhjyhj","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500144","yhjyhj","PDT01","M","G","8","2020-06-26 23:55:04","2020-07-03 23:55:04","0.04978395","480","N","2020-06-25 03:57:47","yhjyhj","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500143","yhjyhj","PDT01","M","G","8","2020-06-26 23:55:04","2020-07-03 23:55:04","0.04978395","480","N","2020-06-25 03:57:47","yhjyhj","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500142","yhjyhj","PDT02","M","G","20","2020-06-26 23:55:04","2020-07-03 23:55:04","0.12445989","1200","N","2020-06-25 03:57:43","yhjyhj","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500141","lcy1130","PDT02","M","G","20","2020-06-26 23:41:26","2020-07-03 23:41:26","0.12445989","1200","N","2020-06-25 03:56:14","lcy1130","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500140","leesn010","PDT01","M","G","8","2020-06-27 01:14:21","2020-07-04 01:14:21","0.04978395","480","N","2020-06-25 03:54:26","leesn010","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500139","leesn009","PDT01","M","G","8","2020-06-27 01:14:13","2020-07-04 01:14:13","0.04978395","480","N","2020-06-25 03:53:46","leesn009","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500138","leesn009","PDT01","M","G","8","2020-06-27 01:14:13","2020-07-04 01:14:13","0.04978395","480","N","2020-06-25 03:53:46","leesn009","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500137","leesn008","PDT01","M","G","8","2020-06-27 01:14:05","2020-07-04 01:14:05","0.04978395","480","N","2020-06-25 03:52:49","leesn008","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500136","leesn007","PDT01","M","G","8","2020-06-27 01:13:58","2020-07-04 01:13:58","0.04978395","480","N","2020-06-25 03:52:04","leesn007","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500135","leesn007","PDT01","M","G","8","2020-06-27 01:13:58","2020-07-04 01:13:58","0.04978395","480","N","2020-06-25 03:52:04","leesn007","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500134","leesn006","PDT02","M","G","20","2020-06-27 01:07:09","2020-07-04 01:07:09","0.12445989","1200","N","2020-06-25 03:51:10","leesn006","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500133","leesn005","PDT02","M","G","20","2020-06-27 01:07:02","2020-07-04 01:07:02","0.12445989","1200","N","2020-06-25 03:50:31","leesn005","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500132","leesn004","PDT02","M","G","20","2020-06-27 01:06:55","2020-07-04 01:06:55","0.12445989","1200","N","2020-06-25 03:49:56","leesn004","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500131","leesn003","PDT02","M","G","20","2020-06-27 01:06:47","2020-07-04 01:06:47","0.12445989","1200","N","2020-06-25 03:49:18","leesn003","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500130","leesn002","PDT02","M","G","20","2020-06-27 01:04:42","2020-07-04 01:04:42","0.12445989","1200","N","2020-06-25 03:48:31","leesn002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500129","leesn001","PDT02","M","G","20","2020-06-27 01:04:36","2020-07-04 01:04:36","0.12445989","1200","N","2020-06-25 03:47:55","leesn001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500128","leesn","PDT02","M","G","20","2020-06-27 01:01:03","2020-07-04 01:01:03","0.12445989","1200","N","2020-06-25 03:47:05","leesn","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500127","25jum010","PDT01","M","G","8","2020-06-27 00:55:49","2020-07-04 00:55:49","0.04978395","480","N","2020-06-25 03:41:41","25jum010","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500126","25jum009","PDT01","M","G","8","2020-06-27 00:55:38","2020-07-04 00:55:38","0.04978395","480","N","2020-06-25 03:39:24","25jum009","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500125","25jum009","PDT01","M","G","8","2020-06-27 00:55:38","2020-07-04 00:55:38","0.04978395","480","N","2020-06-25 03:39:24","25jum009","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500124","25jum008","PDT01","M","G","8","2020-06-27 00:55:26","2020-07-04 00:55:26","0.04978395","480","N","2020-06-25 03:38:37","25jum008","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500123","25jum007","PDT01","M","G","8","2020-06-27 00:55:14","2020-07-04 00:55:14","0.04978395","480","N","2020-06-25 03:38:00","25jum007","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500122","25jum007","PDT01","M","G","8","2020-06-27 00:55:14","2020-07-04 00:55:14","0.04978395","480","N","2020-06-25 03:38:00","25jum007","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500121","25jum006","PDT02","M","G","20","2020-06-27 00:49:57","2020-07-04 00:49:57","0.12445989","1200","N","2020-06-25 03:37:06","25jum006","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500120","25jum005","PDT02","M","G","20","2020-06-27 00:49:48","2020-07-04 00:49:48","0.12445989","1200","N","2020-06-25 03:34:19","25jum005","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500119","25jum004","PDT02","M","G","20","2020-06-27 00:49:40","2020-07-04 00:49:40","0.12445989","1200","N","2020-06-25 03:33:40","25jum004","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500118","25jum003","PDT02","M","G","20","2020-06-27 00:49:31","2020-07-04 00:49:31","0.12445989","1200","N","2020-06-25 03:30:32","25jum003","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500117","25jum002","PDT02","M","G","20","2020-06-27 00:44:30","2020-07-04 00:44:30","0.12445989","1200","N","2020-06-25 02:10:42","25jum002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500116","25jum001","PDT02","M","G","20","2020-06-27 00:44:19","2020-07-04 00:44:19","0.12445989","1200","N","2020-06-25 02:10:02","25jum001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500115","25jum1965","PDT02","M","G","20","2020-06-27 00:40:17","2020-07-04 00:40:17","0.12445989","1200","N","2020-06-25 02:08:57","25jum1965","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500114","yk18241","PDT02","M","G","20","2020-06-27 00:53:36","2020-07-04 00:53:36","0.12445989","1200","N","2020-06-25 02:04:56","yk18241","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500113","yk1824","PDT02","M","G","20","2020-06-27 00:48:10","2020-07-04 00:48:10","0.12445989","1200","N","2020-06-25 02:04:15","yk1824","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500112","seeun007","PDT01","M","G","8","2020-06-27 00:45:01","2020-07-04 00:45:01","0.04978395","480","N","2020-06-25 02:04:10","seeun007","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500111","seeun006","PDT01","M","G","8","2020-06-27 00:44:52","2020-07-04 00:44:52","0.04978395","480","N","2020-06-25 02:03:27","seeun006","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500110","seeun005","PDT01","M","G","8","2020-06-27 00:44:45","2020-07-04 00:44:45","0.04978395","480","N","2020-06-25 02:02:51","seeun005","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500109","bayaba01","PDT02","M","G","20","2020-06-27 00:53:21","2020-07-04 00:53:21","0.12445989","1200","N","2020-06-25 02:02:42","cgs702","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500108","jjg3662","PDT02","M","G","20","2020-06-27 00:53:14","2020-07-04 00:53:14","0.12445989","1200","N","2020-06-25 02:02:05","cgs701","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500107","seeun004","PDT02","M","G","20","2020-06-27 00:40:41","2020-07-04 00:40:41","0.12445989","1200","N","2020-06-25 02:02:03","seeun004","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500106","chin32","PDT02","M","G","20","2020-06-27 00:47:55","2020-07-04 00:47:55","0.12445989","1200","N","2020-06-25 02:01:40","cgs70","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500105","seeun003","PDT02","M","G","20","2020-06-27 00:40:34","2020-07-04 00:40:34","0.12445989","1200","N","2020-06-25 02:01:25","seeun003","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500104","njs31022","PDT02","M","G","20","2020-06-27 00:42:59","2020-07-04 00:42:59","0.12445989","1200","N","2020-06-25 02:00:13","njs31022","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500103","njs3102","PDT02","M","G","20","2020-06-27 00:38:55","2020-07-04 00:38:55","0.12445989","1200","N","2020-06-25 01:59:20","njs3102","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500102","seeun002","PDT01","M","G","8","2020-06-27 00:36:26","2020-07-04 00:36:26","0.04978395","480","N","2020-06-25 01:58:22","seeun002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500101","seeun002","PDT01","M","G","8","2020-06-27 00:36:26","2020-07-04 00:36:26","0.04978395","480","N","2020-06-25 01:58:22","seeun002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500100","seeun002","PDT01","M","G","8","2020-06-27 00:36:26","2020-07-04 00:36:26","0.04978395","480","N","2020-06-25 01:58:22","seeun002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500099","seeun001","PDT01","M","G","8","2020-06-27 00:36:17","2020-07-04 00:36:17","0.04978395","480","N","2020-06-25 01:57:28","seeun001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500098","seeun0911","PDT02","M","G","20","2020-06-27 00:31:02","2020-07-04 00:31:02","0.12445989","1200","N","2020-06-25 01:54:57","seeun0911","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500097","hoon0001","PDT01","M","G","8","2020-06-26 18:40:29","2020-07-03 18:40:29","0.04978395","480","N","2020-06-25 01:54:17","hoon0001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500096","dream0001","PDT01","M","G","8","2020-06-27 00:18:33","2020-07-04 00:18:33","0.04978395","480","N","2020-06-25 01:53:25","dream0001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500095","F0001","PDT01","M","G","8","2020-06-27 00:39:54","2020-07-04 00:39:54","0.04978395","480","N","2020-06-25 01:52:49","F0001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500094","dream001","PDT01","M","G","8","2020-06-26 23:44:02","2020-07-03 23:44:02","0.04978395","480","N","2020-06-25 01:52:44","dream001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500093","dream01","PDT01","M","G","8","2020-06-26 23:38:29","2020-07-03 23:38:29","0.04978395","480","N","2020-06-25 01:52:03","dream01","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500092","dream1","PDT01","M","G","8","2020-06-26 23:30:36","2020-07-03 23:30:36","0.04978395","480","N","2020-06-25 01:51:25","dream1","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500091","smc0808","PDT02","M","G","20","2020-06-27 00:35:44","2020-07-04 00:35:44","0.12445989","1200","N","2020-06-25 01:51:01","smc0808","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500090","ccl2555","PDT02","M","G","20","2020-06-27 00:35:59","2020-07-04 00:35:59","0.12445989","1200","N","2020-06-25 01:48:56","ccl2555","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500089","kimko003","PDT02","M","G","20","2020-06-27 00:30:44","2020-07-04 00:30:44","0.12445989","1200","N","2020-06-25 01:44:53","kimko003","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500088","kimko002","PDT01","M","G","8","2020-06-27 00:21:35","2020-07-04 00:21:35","0.04978395","480","N","2020-06-25 01:32:41","kimko002","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500087","kimko001","PDT01","M","G","8","2020-06-27 00:21:23","2020-07-04 00:21:23","0.04978395","480","N","2020-06-25 01:31:30","kimko001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500086","kimko001","PDT01","M","G","8","2020-06-27 00:21:23","2020-07-04 00:21:23","0.04978395","480","N","2020-06-25 01:31:30","kimko001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500085","kimko001","PDT01","M","G","8","2020-06-27 00:21:23","2020-07-04 00:21:23","0.04978395","480","N","2020-06-25 01:31:30","kimko001","2020-07-04 03:00:00","ADMIN","Y"
"PT2020062500084","tvnn1","PDT01","M","G","8","2020-06-27 01:02:47","2020-07-04 01:02:47","0.04978395","480","N","2020-06-25 01:29:55","tvnn1","2020-07-04 03:00:00","ADMIN","Y"
